sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,featured,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,weiteres/Dosen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Zierdose hellblau",,,,0,/2/0/2007_dosen_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Zierdose hellblau",,,"Product Info Column",,12.0000,0,"Zierdose hellblau",/2/0/2007_dosen_7.jpg,,,,,1,5,,,"2015-04-07 14:51:57",zierdose-hellblau,zierdose-hellblau.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,weiteres/Dosen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Zierdose braun marmoriert",,,,0,/2/0/2007_dosen_kopie_2_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Zierdose braun marmoriert",,,"Product Info Column",,12.0000,0,"Zierdose braun marmoriert",/2/0/2007_dosen_kopie_2_7.jpg,,,,,1,5,,,"2015-04-07 14:51:57",zierdose-braun-marmoriert,zierdose-braun-marmoriert.html,4,10.0000,0.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,weiteres/Dosen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Räuchergefäß Löwe 20cm hoch",,,,0,/c/i/cintamani668_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Räuchergefäß Löwe 20cm hoch",,,"Product Info Column",,99.0000,0,"Räuchergefäß Löwe 20cm hoch",/c/i/cintamani668_7.jpg,,,,,1,5,,,"2015-04-07 14:51:57",rauchergefass-lowe-20cm-hoch,rauchergefass-lowe-20cm-hoch.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Räucher Zubehör",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Kupferschale neu verziert 10 cm Rund",,,,0,/h/p/hpim4890_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Kupferschale neu verziert 10 cm Rund",,,"Product Info Column",,12.9000,0,"Kupferschale neu verziert 10 cm Rund",/h/p/hpim4890_7.jpg,,,,,1,5,,,"2015-04-07 14:51:57",kupferschale-neu-verziert-10-cm-rund,kupferschale-neu-verziert-10-cm-rund.html,4,10.0000,2.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Räucher Zubehör",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Stäbchenhalter Stein hell",,,,0,/h/p/hpim4914b_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Stäbchenhalter Stein hell",,,"Product Info Column",,7.0001,0,"Stäbchenhalter Stein hell",/h/p/hpim4914b_7.jpg,,,,,1,5,,,"2015-04-07 14:51:57",stabchenhalter-stein-hell,stabchenhalter-stein-hell.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Räucher Zubehör",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Stäbchenhalter Holz",,,,0,/h/p/hpim4914_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Stäbchenhalter Holz",,,"Product Info Column",,5.9000,0,"Stäbchenhalter Holz",/h/p/hpim4914_7.jpg,,,,,1,5,,,"2015-04-07 14:51:57",stabchenhalter-holz,stabchenhalter-holz.html,4,10.0000,2.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Räucher Zubehör",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Heruka ist die Verbildlichung

des Hevajratantra aus dem 9. Jh.

Es ist das Buch über das absolute

( Vajra ),das der Gläubige versucht 

zu erfahren.


 

Die Statue ist 20cm groß, ist vollvergoldet und von Meisterhand gefertigt.",,,,0,/c/i/cintamani019_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen",Heruka,,,"Product Info Column",,1299.0000,0,Heruka,/c/i/cintamani019_7.jpg,,,,,2,5,/c/i/cintamani019_7.jpg,,"2015-04-07 14:51:57",heruka,heruka-550.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/c/i/cintamani019_7.jpg,,1,0
300,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Räuchergefäß 10cm hoch",,,,0,/2/0/2007_raeucherklein_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Räuchergefäß 10cm hoch",,,"Product Info Column",,34.5000,0,"Räuchergefäß 10cm hoch",/2/0/2007_raeucherklein_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",rauchergefass-10cm-hoch,rauchergefass-10cm-hoch.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Räucher Zubehör",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"nicht frostsicher",,,,0,/s/t/stein_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Manistein 20 cm breit 9 cm hoch",,,"Product Info Column",,25.0000,0,"Manistein 20 cm breit 9 cm hoch",/s/t/stein_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",manistein-20-cm-breit-9-cm-hoch,manistein-20-cm-breit-9-cm-hoch.html,4,10.0000,2.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Manisteine und -platten",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Gebetsmühle Länge 38cm",,,,0,/h/p/hpim4894_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Gebetsmühle Länge 38cm",,,"Product Info Column",,25.0000,0,"Gebetsmühle Länge 38cm",/h/p/hpim4894_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",gebetsmuhle-lange-38cm,gebetsmuhle-lange-38cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Ritualobjekte,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:12",,,,,"Größe 10 x 10 x 45 cm",,,,0,/2/0/2007_sutra_5.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Prajnaparamita Buch",,,"Product Info Column",,100.0000,0,"Prajnaparamita Buch",/2/0/2007_sutra_5.jpg,,,,,1,5,,,"2015-04-07 14:51:58",prajnaparamita-buch,prajnaparamita-buch.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Ritualobjekte,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"im Inneren befinden sich kleine Birnchen die das Objekt beleuchten, die Leuchtstärke kann man an dem Trafo regeln. Das Gehäuse ist 40 cm mal 40 cm und hat eine tiefe von ca 5cm.",,,,0,/2/0/2007_licht_herz_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen",Herzchakra,,,"Product Info Column",,100.0000,0,Herzchakra,/2/0/2007_licht_herz_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",herzchakra,herzchakra.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,weiteres/Lichtobjekte,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"im Inneren befinden sich kleine Birnchen die das Objekt beleuchten, die Leuchtstärke kann man an dem Trafo regeln. Das Gehäuse ist 40 cm mal 40 cm und hat eine tiefe von ca 5cm.",,,,0,/2/0/2007_licht_3_auge_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Drittes Auge",,,"Product Info Column",,100.0000,0,"Drittes Auge",/2/0/2007_licht_3_auge_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",drittes-auge,drittes-auge.html,4,10.0000,0.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
309,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Der Silberanteil ist 90%.
 Das Gewicht der Statue ist 80 Gramm, das bedeutet der Wert des Materials beträgt schon ca. 90 Euro( Preisbasis 100 g. Silber 120 Euro).Außerdem sollte berücksichtigt werden, dass die Verarbeitung von einer Silberstatue viel aufwendiger ist.",,,,0,/a/m/ami_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Amithabha Silberstatue 5cm",,,"Product Info Column",,200.0000,0,"Amithabha Silberstatue 5cm",/a/m/ami_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",amithabha-silberstatue-5cm,amithabha-silberstatue-5cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Buddhas/Amitabha ",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Armmala Schmuck braun",,,,0,/d/s/dsc_1950_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Armmala Schmuck braun",,,"Product Info Column",,5.9000,0,"Armmala Schmuck braun",/d/s/dsc_1950_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",armmala-schmuck-braun,armmala-schmuck-braun.html,4,10.0000,5.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Malas,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Malas/Arm Mala",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Armmala Schmuck gelb,rot,türkisfarben",,,,0,/d/s/dsc_1952_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Armmala Schmuck gelb,rot,türkisfarben",,,"Product Info Column",,5.9000,0,"Armmala Schmuck gelb,rot,türkisfarben",/d/s/dsc_1952_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",armmala-schmuck-gelb-rot-turkisfarben,armmala-schmuck-gelb-rot-turkisfarben.html,4,10.0000,5.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Malas,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Malas/Arm Mala",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Armmala Schmuck türkisfarben",,,,0,/d/s/dsc_1951_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Armmala Schmuck türkisfarben",,,"Product Info Column",,5.9000,0,"Armmala Schmuck türkisfarben",/d/s/dsc_1951_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",armmala-schmuck-turkisfarben,armmala-schmuck-turkisfarben.html,4,10.0000,4.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Malas,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Malas/Arm Mala",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"breite der Tasche 15 cm, höhe ist 19 cm",,,,0,/d/s/dsc_1944_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Tasche rot",,,"Product Info Column",,6.0000,0,"Tasche rot",/d/s/dsc_1944_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",tasche-rot,tasche-rot.html,4,10.0000,0.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,weiteres/Taschen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Die tasche ist 15 cm breit und 19cm lang.",,,,0,/d/s/dsc_1943_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Tasche grün",,,"Product Info Column",,6.0000,0,"Tasche grün",/d/s/dsc_1943_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",tasche-grun,tasche-grun.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,weiteres/Taschen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Happy Buddha Messing steht 12cm",,,,0,/h/p/hpim5298_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Happy Buddha Messing steht 12cm",,,"Product Info Column",,59.9000,0,"Happy Buddha Messing steht 12cm",/h/p/hpim5298_7.jpg,,,,,1,5,,,"2015-04-07 14:51:58",happy-buddha-messing-steht-12cm,happy-buddha-messing-steht-12cm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"Buddhas/Happy Buddha",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,,Default,simple,,,base,,,,"2015-04-07 10:14:13",,,,,"Die Thangka zeigt Padmapani-Avalokitesvara. 

Der Brokat ist 43 mal 82 cm groß, das Bild ist 19 mal 37 cm.",Nein,,,0,no_selection,,,,,,,,,"Konfiguration benützen","Konfiguration benützen",Padmapani-Avalokitesvara,,,"Product Info Column",,299.0000,0,Padmapani-Avalokitesvara,no_selection,,,,,2,5,no_selection,,"2015-08-12 17:07:25",padmapani-avalokitesvara,padmapani-avalokitesvara-540.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
381,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"dies ist eine von Handgefertigte Steinplatte mit einem Durchmessser von ca.170 mm  aus Nepal,

die Aufhängung ist geklebt worden ist aber geprüft worden die Klebung hält.

Die acht Glückssymbole und die Augen Buddhas sind sehr schön in den Stein eingearbeitet worden.",,,,0,/r/u/runde_steinplatte_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen",Maniplatte,,,"Product Info Column",,39.9000,0,Maniplatte,/r/u/runde_steinplatte_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",maniplatte,maniplatte.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,"weiteres/Manisteine und -platten",Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Dharmapala Yama (25cm groß)

Dharmapala ist eine drei geteilte Figur der Zähler für eine Mala wird mitgeliefert diese ist aus Silber


Die Statue ist aus Kupfer  und Antik finished",,,,0,/c/i/cintamani001_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Dharmapala Yama",,,"Product Info Column",,299.0000,0,"Dharmapala Yama",/c/i/cintamani001_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",dharmapala-yama,dharmapala-yama.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
320,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Diese Klangschalen sind mit einem Lack in einem Antiken Disign behandelt worden. Um auch die vielfalt des Lacks zu zeigen, sind mehrere Klangschalen abgebildet.  Klangschalen werden nie genau das angegebene Gewicht wiegen. (Da die Klangschalen Handarbeit sind) Bei einer Bestellung werde ich ihnen per mail das Gewicht  (der Engültige Preis)und die Hauptmaße mitteilen.",,,,0,/k/l/klangschale_gl_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","1 kg Klangschale Natur",,,"Product Info Column",,100.0000,0,"1 kg Klangschale Natur",/k/l/klangschale_gl_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",1-kg-klangschale-natur,1-kg-klangschale-natur.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen/Klangschale,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:13",,,,,"Diese Klangschalen sind mit einem Lack in einem Antiken Disign behandelt worden. Um auch die vielfalt des Lacks zu zeigen, sind mehrere Klangschalen abgebildet.  Klangschalen werden nie genau das angegebene Gewicht wiegen. (Da die Klangschalen Handarbeit sind) Bei einer Bestellung werde ich ihnen per mail das Gewicht  (der Engültige Preis)und die Hauptmaße mitteilen.",,,,0,/2/0/2007_klangschalen_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Klangschale 0,5 kg",,,"Product Info Column",,50.0000,0,"Klangschale 0,5 kg",/2/0/2007_klangschalen_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",klangschale-0-5-kg,klangschale-0-5-kg.html,4,10.0000,2.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen/Klangschale,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:14",,,,,"Diese Klangschalen sind mit einem Lack in einem Antiken Disign behandelt worden. Um auch die vielfalt des Lacks zu zeigen, sind mehrere Klangschalen abgebildet.  Klangschalen werden nie genau das angegebene Gewicht wiegen. (Da die Klangschalen Handarbeit sind) Bei einer Bestellung werde ich ihnen per mail das Gewicht  (der Engültige Preis)und die Hauptmaße mitteilen.",,,,0,/2/0/2007_klangschalen_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Klangschale 2kg",,,"Product Info Column",,200.0000,0,"Klangschale 2kg",/2/0/2007_klangschalen_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",klangschale-2kg,klangschale-2kg.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen/Klangschale,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:14",,,,,"Klöppel Durchmesser ca.45mm länge 200mm",,,,0,/k/o/koeppel_40_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Klöppel D.45 x200mm",,,"Product Info Column",,12.0000,0,"Klöppel D.45 x200mm",/k/o/koeppel_40_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",kloppel-d-45-x200mm,kloppel-d-45-x200mm.html,4,10.0000,5.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Klangschalen/Klöppel,Shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,Default,simple,Buddhas,Shop,base,,,,"2015-04-07 10:14:14",,,,,"Klöppel mit besonders schönen Griff, Durchmesser Schlegelteil ca.36mm, länge 235 mm",,,,0,/k/o/koeppel_klein_7.jpg,,,,,,,,,"Konfiguration benützen","Konfiguration benützen","Klöppel D.36 x235mm",,,"Product Info Column",,14.0000,0,"Klöppel D.36 x235mm",/k/o/koeppel_klein_7.jpg,,,,,1,5,,,"2015-04-07 14:51:59",kloppel-d-36-x235mm,kloppel-d-36-x235mm.html,4,10.0000,1.0000,0.0000,1,0,0,1,10.0000,1,0.0000,1,1,1.0000,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,,,,,
